shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
DoubleBendedLine,5,piecewise,7,14,3.89448609912224,4.58570549281487,11.466219752304127,0.14501274036039888,7.121430943054385
DoubleBendedLine,6,piecewise,7,14,3.8662784387985583,4.653268544804057,12.162592534558591,0.14714927165998093,7.092906767081362
GShape,0,piecewise,7,14,4.015787323448714,4.753966493625112,10.474303029053987,0.15033362039979692,8.20508174835112
GShape,1,piecewise,7,14,4.620376835710184,5.447487086486668,12.169875288019986,0.17226466717652525,7.8752077990584795
GShape,2,piecewise,7,14,5.378884402230078,6.276170385273516,13.697389574305426,0.19846993400760812,8.072873106229483
GShape,3,piecewise,7,14,5.146081186463802,6.105432739549406,14.524449041493762,0.19307073557937712,7.83803878166004
GShape,4,piecewise,7,14,4.6895289141540335,5.505600423400424,12.121612339050527,0.17410237224732736,7.952814847020366
GShape,5,piecewise,7,14,5.189792008008202,6.121736658784976,14.165534835742518,0.19358631077509544,8.350305112316143
GShape,6,piecewise,7,14,5.136985405754049,5.955466971303686,12.275916675847826,0.18832840159224287,8.507046045226812
JShape,0,piecewise,7,14,2.6514890358896555,3.190370365887125,6.8777457599732505,0.10088836935708075,5.4657898715806015
JShape,1,piecewise,7,14,3.0323692544544385,3.5883505441365937,7.720658289491764,0.11347360762576199,5.691730177122026
JShape,2,piecewise,7,14,2.7912732677886933,3.4942128327985915,9.086031454223498,0.11049671181032654,5.34185358281473
JShape,3,piecewise,7,14,3.039950357796505,3.719407269794813,8.377008360274205,0.11761798518340003,5.556150029515091
JShape,4,piecewise,7,14,3.211285604400669,3.762016603926251,8.812563617537228,0.11896541063778499,5.610222347377985
JShape,5,piecewise,7,14,3.255065980199615,3.875517110562087,9.18542375650823,0.12255461180330796,5.540999607345074
JShape,6,piecewise,7,14,3.0739994589174953,3.752112696167505,9.100934753933482,0.11865222157524648,5.483242034437401
JShape_2,0,piecewise,7,14,2.9165590791137945,3.347404559495608,7.322784442618809,0.10585422658038736,6.5697209951179785
JShape_2,1,piecewise,7,14,3.308978139699899,3.7662767533037047,7.051771356006598,0.11910012838983801,7.1518103342327395
JShape_2,2,piecewise,7,14,3.4981519886279346,4.012320186717045,9.06812675800822,0.12688070491897932,6.645863264857194
JShape_2,3,piecewise,7,14,3.616855032439211,4.179835759985182,9.835912224895235,0.1321780124697406,6.60050609697317
JShape_2,4,piecewise,7,14,3.838178010539532,4.377200802617471,9.619253750174279,0.13841924312188328,6.984321539112484
JShape_2,5,piecewise,7,14,3.7340116865700987,4.593005707790025,11.189738943087482,0.14524359342770252,6.860103586319494
JShape_2,6,piecewise,7,14,4.1547411201780715,4.764090832609873,10.911066452211813,0.15065378010975172,6.988961645890774
Khamesh,0,piecewise,7,14,2.4975255794750524,2.902931457010113,6.502898052954385,0.09179875295503123,4.536294966461371
Khamesh,1,piecewise,7,14,2.6389497255037657,3.1365735033201108,7.910587053311197,0.09918716319025256,4.611473562283158
Khamesh,2,piecewise,7,14,2.62819568615168,3.1135710370421052,7.318695148179471,0.09845976133785543,4.413622243636822
Khamesh,3,piecewise,7,14,2.7666127925176895,3.2205122026355655,7.477168164897704,0.10184153792694109,4.419901383328843
Khamesh,4,piecewise,7,14,2.89187823726072,3.451733563042231,8.705488663719935,0.10915339935261847,4.672566651422525
Khamesh,5,piecewise,7,14,2.6722842830065328,3.1323434931528804,7.403021450650628,0.09905339852371138,4.610426398481676
Khamesh,6,piecewise,7,14,2.731658178723569,3.3300898705415936,8.01310852169437,0.10530668803966692,4.420811584498777
LShape,0,piecewise,7,14,2.907140751947218,3.5679567175634745,8.94620439631407,0.11282869820398676,5.117855669541947
LShape,1,piecewise,7,14,2.7991372386330564,3.4705339844084473,8.20251491785761,0.10974792087749988,4.897102711103299
LShape,2,piecewise,7,14,2.9199014215426695,3.6784497479562486,10.991134466625235,0.1163227946201405,4.8611387627199045
LShape,3,piecewise,7,14,2.77037767450095,3.3351718236978023,8.080543281928378,0.10546739350902591,4.84230966222946
LShape,4,piecewise,7,14,2.8427510205922806,3.4841210183755935,8.280810880453458,0.11017758061732244,4.751681321198803
LShape,5,piecewise,7,14,3.1817962969031757,3.752570691739726,8.104381890805193,0.11866670466691137,5.156251140506937
LShape,6,piecewise,7,14,2.9506455669012674,3.6701866943775983,8.758136986900366,0.1160614939227751,4.7878760497706
Leaf_1,0,piecewise,7,14,3.2470328791471594,3.9579375988479994,9.94869986916698,0.12516097649177507,7.0158483447476305
Leaf_1,1,piecewise,7,14,3.6076132961797955,4.255595196164584,9.506737817276617,0.13457373619551138,6.8153393131445705
Leaf_1,2,piecewise,7,14,3.687442751972073,4.2523684480777915,9.313918318969755,0.13447169746161283,6.948604054055572
Leaf_1,3,piecewise,7,14,3.580756367262458,4.201097942875137,9.744418642875587,0.13285038172933383,6.879908052410323
Leaf_1,4,piecewise,7,14,3.963921416465895,4.674231947460736,10.801294012151216,0.14781219265900425,6.93392707422656
Leaf_1,5,piecewise,7,14,3.492798917033034,4.153947950282245,9.733538599390132,0.13135936804679774,6.767267479196255
Leaf_1,6,piecewise,7,14,3.8592511943700893,4.462381488507916,10.701723065997712,0.141112892922575,6.78508192906665
Leaf_2,0,piecewise,7,14,3.6283831331479868,4.116135435459299,8.523372121845064,0.13016363133780384,6.471295367918215
Leaf_2,1,piecewise,7,14,3.869464799268427,4.409486921420738,9.133960257486597,0.1394402198441344,6.600635851298625
Leaf_2,2,piecewise,7,14,3.9677645035245215,4.515945048413737,9.865413520394094,0.1428067214114677,6.583537532802071
Leaf_2,3,piecewise,7,14,3.762003404182807,4.235986667106941,9.389154435310672,0.13395366006163392,6.5878354101626195
Leaf_2,4,piecewise,7,14,3.889664901364583,4.4033257949950535,9.147840397578998,0.13924538791956023,6.599412383385582
Leaf_2,5,piecewise,7,14,3.6427874700786687,4.156590364610739,8.011487642775833,0.13144292852479683,6.333107797050389
Leaf_2,6,piecewise,7,14,3.7365751566596437,4.279719041569783,8.77930435878732,0.1353365991695335,6.337442603787792
Line,0,piecewise,7,14,1.8949182404699267,2.4841890992240327,8.314680574624747,0.07855695692109968,3.702266025567227
Line,1,piecewise,7,14,1.9633622601178546,2.381493902808713,5.502006554478555,0.075309449666792,3.651332767677278
Line,2,piecewise,7,14,1.9595117321087419,2.356371921823565,5.578356511287501,0.0745150228743069,3.5914496918981262
Line,3,piecewise,7,14,1.9163174472830906,2.5161357875346146,8.033642681953701,0.07956719990870884,3.619757745400784
Line,4,piecewise,7,14,1.9861403109994216,2.6665447937388715,7.776818048020485,0.08432355031078732,3.6507051590430257
Line,5,piecewise,7,14,1.9797668496286187,2.492210269890564,7.058510872853356,0.07881060860917138,3.6172672352749258
Line,6,piecewise,7,14,1.7170912867722437,2.3136077440001954,6.49121705527887,0.0731627008324438,3.5041163783675033
Multi_Models_1,0,piecewise,7,14,1.1597620157432749,1.4548199317067498,4.070441972691206,0.04600544569603942,3.9965495881551156
Multi_Models_1,1,piecewise,7,14,1.4026205841725892,1.6559412086780008,3.828775812990268,0.05236545890754666,4.5029551742065514
Multi_Models_1,2,piecewise,7,14,1.3471766569729076,1.5651751061949628,3.5067551082837443,0.04949518272572001,4.512085667293338
Multi_Models_1,3,piecewise,7,14,1.0006939735050042,1.1817418769341461,2.3540305722892043,0.037369959375143,4.656476442363866
Multi_Models_1,4,piecewise,7,14,1.0342652895698998,1.1994819676557686,2.442336056358384,0.037930950300926476,4.534320589876933
Multi_Models_1,5,piecewise,7,14,0.4769660987820505,0.5890673250591242,1.569585739777298,0.01862794442369613,3.47774904708759
Multi_Models_1,6,piecewise,7,14,0.47454221089132714,0.611551219863812,1.6963391019275516,0.019338947606240536,3.5540292154570303
Multi_Models_2,0,piecewise,7,14,1.5941205707728543,1.8591776235954496,4.424332221352515,0.058792358653808274,4.809207830242975
Multi_Models_2,1,piecewise,7,14,1.7011496206656107,2.079927689988638,4.774489200491102,0.06577308868816692,4.820341361520342
Multi_Models_2,2,piecewise,7,14,1.6539159976278792,1.9120491091084857,4.391370248558956,0.06046430182878616,4.992956054387984
Multi_Models_2,3,piecewise,7,14,1.6569754977768485,1.972222083513277,4.48851001142715,0.06236713835584772,4.737060615100848
Multi_Models_2,4,piecewise,7,14,1.3000436427364528,1.553345924699767,4.2540874276226885,0.049121111161916656,5.551317402830827
Multi_Models_2,5,piecewise,7,14,1.365153319950775,1.6516312318664512,4.85910470022312,0.052229165473676585,5.839261628714216
Multi_Models_2,6,piecewise,7,14,1.4216480377603988,1.7159618315079068,4.282903438395595,0.0542634776547907,5.629781830926006
Multi_Models_3,0,piecewise,7,14,2.432890139309267,2.7614645569052882,5.694615895759883,0.08732517677648366,7.442755421159431
Multi_Models_3,1,piecewise,7,14,2.60723110608208,2.9731575751417116,6.9733515725166715,0.09401949780031024,7.517361539010617
Multi_Models_3,2,piecewise,7,14,2.7409017919196565,3.1453032119179407,7.495803544013624,0.09946322081503954,7.318473337541398
Multi_Models_3,3,piecewise,7,14,2.6645859930192772,3.0894298431871703,7.334298506770885,0.09769634975768289,7.415345823930399
Multi_Models_3,4,piecewise,7,14,2.0586629595787267,2.3966469458067876,5.483666188764617,0.0757886309603558,6.946770286339909
Multi_Models_3,5,piecewise,7,14,2.2689254842177236,2.7461493351518174,6.364791243377397,0.0868408669403684,6.763055602618864
Multi_Models_3,6,piecewise,7,14,2.138306009481916,2.497484874226417,5.811866596212466,0.07897740624374633,6.643133110764444
Multi_Models_4,0,piecewise,7,14,2.4878625895209714,2.8845799377700287,6.531270212071142,0.09121842696180056,5.923052674678178
Multi_Models_4,1,piecewise,7,14,2.5602248048838456,3.108011147781067,7.598241567871662,0.0982839422018235,5.999297870628009
Multi_Models_4,2,piecewise,7,14,2.8659158009676884,3.3209474392489264,8.764619792971397,0.10501757897730266,6.180387196366227
Multi_Models_4,3,piecewise,7,14,2.7849149606278,3.250411435168362,8.274371832295111,0.10278703467788752,5.963967076074959
Multi_Models_4,4,piecewise,7,14,1.4207804518819918,1.6786715636788418,4.229404122575465,0.05308425584581523,5.501302858919304
Multi_Models_4,5,piecewise,7,14,1.6053608731007352,1.8959233485743523,4.64540965851374,0.05995436050588301,6.18317875666422
Multi_Models_4,6,piecewise,7,14,1.573790817660487,1.8584197089787087,4.364221769137907,0.05876839128919991,5.630994668693487
NShape,0,piecewise,7,14,4.840997553181994,5.732655788966389,13.16234951968236,0.1812824933488335,7.950006019978571
NShape,1,piecewise,7,14,5.063655780112211,6.001172915117145,15.117313512721122,0.189773750442825,8.028254949204609
NShape,2,piecewise,7,14,5.177553684707382,6.1723092758291065,15.17760711809675,0.1951855573460445,8.097041937401768
NShape,3,piecewise,7,14,5.262672801762303,6.228866529147213,14.54606878918857,0.19697405473292784,7.848725601624874
NShape,4,piecewise,7,14,5.306528608928677,6.281459185767476,14.998001357743712,0.1986371805641195,8.320369245647257
NShape,5,piecewise,7,14,5.492804691437832,6.470572619069965,15.003213993005403,0.20461747241782152,8.37398918823988
NShape,6,piecewise,7,14,5.490157313593218,6.54507571008126,16.93085335758241,0.2069734670210066,8.014285046760252
PShape,0,piecewise,7,14,3.680070518103651,4.27415407593836,9.41695092993961,0.13516061950457497,6.542767517091798
PShape,1,piecewise,7,14,4.121398268140475,4.830680683522262,11.331688381115887,0.15275953608909368,6.564544040590203
PShape,2,piecewise,7,14,4.197201310353591,4.84735417574873,10.262966919153964,0.15328679820894117,6.5867646507536435
PShape,3,piecewise,7,14,4.246028966523895,4.940520803946438,11.042408693937917,0.1562329856791694,6.6420574725690775
PShape,4,piecewise,7,14,3.946351330980897,4.5745677012843,10.08008437032459,0.1446605324669916,6.727359899817635
PShape,5,piecewise,7,14,3.97604569120476,4.704824348022382,10.324210706897983,0.14877960930767437,6.331322329747341
PShape,6,piecewise,7,14,4.158704495760746,4.8569657146372895,11.012648072830412,0.1535907417560125,6.405980952084243
RShape,0,piecewise,7,14,3.0557373262019,3.5837813597235315,9.068503306431927,0.11332911732781584,4.90027180383245
RShape,1,piecewise,7,14,3.359577719393089,3.91793931963162,9.343979147169444,0.12389611984366371,5.3230081383518195
RShape,2,piecewise,7,14,3.191904665535498,3.78241176734496,9.690808603008579,0.11961036233432965,5.081860975858234
RShape,3,piecewise,7,14,3.1170851856512614,3.7759206688172338,10.673946346771956,0.11940509577568785,5.119411022729516
RShape,4,piecewise,7,14,3.0139795004069576,3.536580254526315,8.952673031279513,0.11183648732281166,4.819232311217467
RShape,5,piecewise,7,14,3.287013640065655,4.0731199030945175,11.810553689113757,0.12880336076742988,5.019396184245167
RShape,6,piecewise,7,14,3.061036239415184,3.6182813911290013,8.955604348311876,0.11442010411370208,4.798603085511569
Saeghe,0,piecewise,7,14,2.586118258434683,3.119235280932849,7.732891033441769,0.09863888045702987,4.825217733978345
Saeghe,1,piecewise,7,14,2.747900930503153,3.2255766367676357,7.299509333770916,0.1020016893961135,5.10297058888524
Saeghe,2,piecewise,7,14,2.7211855317322,3.1999678943235277,7.225753311462038,0.10119186985475341,4.962952016239446
Saeghe,3,piecewise,7,14,2.740107792286234,3.2162844168525377,7.469661522415131,0.10170784360160463,5.08060660503032
Saeghe,4,piecewise,7,14,2.697169513638023,3.159959880559539,7.986600482589326,0.0999267053732177,4.860044371986481
Saeghe,5,piecewise,7,14,2.820971982458433,3.3635608963255823,7.934314974362637,0.10636513481066319,4.961851385729982
Saeghe,6,piecewise,7,14,2.753189463632586,3.267107338082248,8.160962743219775,0.10331500548589675,4.719327037021345
Sharpc,0,piecewise,7,14,3.7892889435538284,4.4192804324893915,9.697601398359705,0.13974991785680457,7.0653491800532295
Sharpc,1,piecewise,7,14,3.719907096419377,4.487702010165049,9.96626542148826,0.14191359812237664,7.006049535280706
Sharpc,2,piecewise,7,14,3.941264703111084,4.588094768740236,10.579659370308603,0.14508829589922656,6.615366642474918
Sharpc,3,piecewise,7,14,4.063638570683064,4.717770134381799,11.267718305484928,0.14918899101765137,6.914206860403416
Sharpc,4,piecewise,7,14,4.144115812975478,4.951297051934166,11.626319572860963,0.15657376056188968,7.0744047675515755
Sharpc,5,piecewise,7,14,4.040414341870988,4.903684314202664,12.960121197488728,0.15506811359321185,6.930874773308412
Sharpc,6,piecewise,7,14,4.261244490828152,5.122080408759583,13.782924194996328,0.16197440450206552,6.866122126284679
Sine,0,piecewise,7,14,2.926282909881531,3.413232302442242,7.704588940275925,0.10793588258978186,5.852383507362693
Sine,1,piecewise,7,14,3.184047321051986,3.706913532007414,8.686982769500903,0.11722289850442906,6.167707153117271
Sine,2,piecewise,7,14,3.328408792744721,3.8614184728010033,8.580558773259137,0.12210877373100115,6.3168682048229465
Sine,3,piecewise,7,14,3.528750098908863,4.148045990301657,9.716808956429904,0.13117273168481952,6.2492396687791585
Sine,4,piecewise,7,14,3.3394931559216245,3.8723548842878897,9.43930987016214,0.12245461342827504,6.472982530565677
Sine,5,piecewise,7,14,3.281598860406521,3.7981742485730976,8.818011767697715,0.12010881575689526,6.257539649274688
Sine,6,piecewise,7,14,3.366445787262596,3.9213514510509984,8.79643296373383,0.12400402091327431,6.1986212893471375
Snake,0,piecewise,7,14,4.329143633051722,4.897472402582724,10.541590821623744,0.15487167569978508,7.62292825875935
Snake,1,piecewise,7,14,4.315753530489684,4.94957345283583,11.498050150594088,0.15651925557265217,7.539183306652899
Snake,2,piecewise,7,14,4.217428755641931,4.919825376750831,11.333912797782057,0.15557853880828632,7.103488222240092
Snake,3,piecewise,7,14,4.336066309150526,4.8887539747469475,10.087775896317348,0.1545959748040164,7.519640904007937
Snake,4,piecewise,7,14,4.368672752674343,4.992740156921705,11.613444521788269,0.15788430661259079,7.304361360281949
Snake,5,piecewise,7,14,4.35037118603573,5.056938632399158,12.078895439129663,0.15991444066078292,7.5431607269477245
Snake,6,piecewise,7,14,4.471294283874519,5.263374802858746,13.425926861196052,0.1664425255617336,7.443839527159897
Spoon,0,piecewise,7,14,2.4964612247291265,2.8625909678136416,5.870813725512418,0.0905230746771686,4.913543569650819
Spoon,1,piecewise,7,14,2.7173386385228127,3.1506375590946902,6.790089750963606,0.0996319076841257,5.09810161541022
Spoon,2,piecewise,7,14,2.790124197910173,3.2678561717699512,7.182889895454015,0.10333868568631481,5.294857415772443
Spoon,3,piecewise,7,14,2.7905838304766077,3.2526740094155575,6.850690917104466,0.10285858355785132,5.142795666319846
Spoon,4,piecewise,7,14,2.681547726532088,3.135585652508725,6.795443461707182,0.09915592460472833,5.129741533854436
Spoon,5,piecewise,7,14,2.741613489522052,3.2498260167303425,7.768873118109832,0.10276852212140353,5.194430635127752
